DateTime,expected
2022-01-01 00:05:00,0.0
2022-01-01 00:10:00,0.0
2022-01-01 00:15:00,0.0
2022-01-01 00:20:00,0.0
2022-01-01 00:25:00,0.0
2022-01-01 00:30:00,0.0
2022-01-01 00:35:00,0.0
2022-01-01 00:40:00,0.0
2022-01-01 00:45:00,0.0
2022-01-01 00:50:00,0.0
2022-01-01 00:55:00,0.0
2022-01-01 01:00:00,0.0
2022-01-01 01:05:00,0.0
2022-01-01 01:10:00,0.0
2022-01-01 01:15:00,0.0
2022-01-01 01:20:00,0.0
2022-01-01 01:25:00,0.0
2022-01-01 01:30:00,0.0
2022-01-01 01:35:00,0.0
2022-01-01 01:40:00,0.0
2022-01-01 01:45:00,0.0
2022-01-01 01:50:00,0.0
2022-01-01 01:55:00,0.0
2022-01-01 02:00:00,0.0
2022-01-01 02:05:00,0.0
2022-01-01 02:10:00,0.0
2022-01-01 02:15:00,0.0
2022-01-01 02:20:00,0.0
2022-01-01 02:25:00,0.0
2022-01-01 02:30:00,0.0
2022-01-01 02:35:00,0.0
2022-01-01 02:40:00,0.0
2022-01-01 02:45:00,0.0
2022-01-01 02:50:00,0.0
2022-01-01 02:55:00,0.0
2022-01-01 03:00:00,0.0
2022-01-01 03:05:00,0.0
2022-01-01 03:10:00,0.0
2022-01-01 03:15:00,0.0
2022-01-01 03:20:00,0.0
2022-01-01 03:25:00,0.0
2022-01-01 03:30:00,0.0
2022-01-01 03:35:00,0.0
2022-01-01 03:40:00,0.0
2022-01-01 03:45:00,0.0
2022-01-01 03:50:00,0.0
2022-01-01 03:55:00,0.0
2022-01-01 04:00:00,0.0
2022-01-01 04:05:00,0.0
2022-01-01 04:10:00,0.0
2022-01-01 04:15:00,0.0
2022-01-01 04:20:00,0.0
2022-01-01 04:25:00,0.0
2022-01-01 04:30:00,0.0
2022-01-01 04:35:00,0.0
2022-01-01 04:40:00,0.0
2022-01-01 04:45:00,0.0
2022-01-01 04:50:00,0.0
2022-01-01 04:55:00,0.0
2022-01-01 05:00:00,0.0
2022-01-01 05:05:00,0.0
2022-01-01 05:10:00,0.0
2022-01-01 05:15:00,0.0
2022-01-01 05:20:00,0.0
2022-01-01 05:25:00,0.0
2022-01-01 05:30:00,0.0
2022-01-01 05:35:00,0.0
2022-01-01 05:40:00,0.0
2022-01-01 05:45:00,0.0
2022-01-01 05:50:00,0.0
2022-01-01 05:55:00,0.0
2022-01-01 06:00:00,0.0
2022-01-01 06:05:00,0.0
2022-01-01 06:10:00,0.0
2022-01-01 06:15:00,0.0
2022-01-01 06:20:00,0.0
2022-01-01 06:25:00,0.0
2022-01-01 06:30:00,0.0
2022-01-01 06:35:00,0.0
2022-01-01 06:40:00,0.0
2022-01-01 06:45:00,0.0
2022-01-01 06:50:00,0.0
2022-01-01 06:55:00,0.0
2022-01-01 07:00:00,0.0
2022-01-01 07:05:00,0.0
2022-01-01 07:10:00,0.0
2022-01-01 07:15:00,0.0
2022-01-01 07:20:00,0.0
2022-01-01 07:25:00,0.0
2022-01-01 07:30:00,0.0
2022-01-01 07:35:00,0.0
2022-01-01 07:40:00,0.0
2022-01-01 07:45:00,0.0
2022-01-01 07:50:00,0.0
2022-01-01 07:55:00,0.0
2022-01-01 08:00:00,0.0
2022-01-01 08:05:00,0.0
2022-01-01 08:10:00,0.0
2022-01-01 08:15:00,0.0
2022-01-01 08:20:00,0.0
2022-01-01 08:25:00,0.0
2022-01-01 08:30:00,0.0
2022-01-01 08:35:00,4.16538115128531
2022-01-01 08:40:00,12.496143453855929
2022-01-01 08:45:00,20.82690575642655
2022-01-01 08:50:00,29.157668058997167
2022-01-01 08:55:00,41.6538115128531
2022-01-01 09:00:00,66.64609842056495
2022-01-01 09:05:00,95.80376647956211
2022-01-01 09:10:00,108.29990993341806
2022-01-01 09:15:00,120.79605338727399
2022-01-01 09:20:00,133.2921968411299
2022-01-01 09:25:00,154.11910259755646
2022-01-01 09:30:00,174.94600835398302
2022-01-01 09:35:00,195.77291411040954
2022-01-01 09:40:00,220.76520101812142
2022-01-01 09:45:00,262.4190125309745
2022-01-01 09:50:00,379.0496847669632
2022-01-01 09:55:00,254.0882502284039
2022-01-01 10:00:00,229.09596332069202
2022-01-01 10:05:00,204.1036764129802
2022-01-01 10:10:00,179.11138950526833
2022-01-01 10:15:00,158.28448374884175
2022-01-01 10:20:00,137.45757799241522
2022-01-01 10:25:00,141.62295914370054
2022-01-01 10:30:00,154.11910259755646
2022-01-01 10:35:00,162.4498649001271
2022-01-01 10:40:00,179.11138950526833
2022-01-01 10:45:00,195.77291411040954
2022-01-01 10:50:00,216.59981986683613
2022-01-01 10:55:00,237.42672562326266
2022-01-01 11:00:00,262.4190125309745
2022-01-01 11:05:00,287.41129943868634
2022-01-01 11:10:00,279.08053713611577
2022-01-01 11:15:00,266.5843936822598
2022-01-01 11:20:00,254.0882502284039
2022-01-01 11:25:00,270.74977483354513
2022-01-01 11:30:00,287.41129943868634
2022-01-01 11:35:00,304.0728240438276
2022-01-01 11:40:00,324.8997298002542
2022-01-01 11:45:00,341.5612544053954
2022-01-01 11:50:00,358.22277901053667
2022-01-01 11:55:00,354.0573978592513
2022-01-01 12:00:00,341.5612544053954
2022-01-01 12:05:00,329.0651109515395
2022-01-01 12:10:00,329.0651109515395
2022-01-01 12:15:00,324.8997298002542
2022-01-01 12:20:00,324.8997298002542
2022-01-01 12:25:00,370.7189224643926
2022-01-01 12:30:00,424.8688774311016
2022-01-01 12:35:00,479.0188323978106
2022-01-01 12:40:00,758.0993695339264
2022-01-01 12:45:00,1307.9296815035873
2022-01-01 12:50:00,1907.7445672886722
2022-01-01 12:55:00,1487.0410710088556
2022-01-01 13:00:00,983.029951703333
2022-01-01 13:05:00,537.3341685158049
2022-01-01 13:10:00,808.0839433493501
2022-01-01 13:15:00,1191.2990092675986
2022-01-01 13:20:00,1603.6717432448443
2022-01-01 13:25:00,1657.8216982115532
2022-01-01 13:30:00,1674.4832228166945
2022-01-01 13:35:00,1686.9793662705506
2022-01-01 13:40:00,1978.5560468605222
2022-01-01 13:45:00,1941.0676164989543
2022-01-01 13:50:00,1899.4138049861012
2022-01-01 13:55:00,1857.7599934732482
2022-01-01 14:00:00,1811.9408008091095
2022-01-01 14:05:00,1766.1216081449713
2022-01-01 14:10:00,1720.3024154808327
2022-01-01 14:15:00,1666.1524605141242
2022-01-01 14:20:00,1612.002505547415
2022-01-01 14:25:00,1557.8525505807056
2022-01-01 14:30:00,1499.5372144627113
2022-01-01 14:35:00,1424.5603537395762
2022-01-01 14:40:00,1332.9219684112993
2022-01-01 14:45:00,1241.2835830830222
2022-01-01 14:50:00,1149.6451977547454
2022-01-01 14:55:00,1049.676050123898
2022-01-01 15:00:00,949.7069024930506
2022-01-01 15:05:00,845.5723737109179
2022-01-01 15:10:00,737.2724637774998
2022-01-01 15:15:00,591.4841234825141
2022-01-01 15:20:00,458.19192664138404
2022-01-01 15:25:00,99.96914763084743
2022-01-01 15:30:00,70.81147957185027
2022-01-01 15:35:00,45.819192664138406
2022-01-01 15:40:00,33.32304921028248
2022-01-01 15:45:00,20.82690575642655
2022-01-01 15:50:00,12.496143453855929
2022-01-01 15:55:00,4.16538115128531
2022-01-01 16:00:00,0.0
2022-01-01 16:05:00,0.0
2022-01-01 16:10:00,0.0
2022-01-01 16:15:00,0.0
2022-01-01 16:20:00,0.0
2022-01-01 16:25:00,0.0
2022-01-01 16:30:00,0.0
2022-01-01 16:35:00,0.0
2022-01-01 16:40:00,0.0
2022-01-01 16:45:00,0.0
2022-01-01 16:50:00,0.0
2022-01-01 16:55:00,0.0
2022-01-01 17:00:00,0.0
2022-01-01 17:05:00,0.0
2022-01-01 17:10:00,0.0
2022-01-01 17:15:00,0.0
2022-01-01 17:20:00,0.0
2022-01-01 17:25:00,0.0
2022-01-01 17:30:00,0.0
2022-01-01 17:35:00,0.0
2022-01-01 17:40:00,0.0
2022-01-01 17:45:00,0.0
2022-01-01 17:50:00,0.0
2022-01-01 17:55:00,0.0
2022-01-01 18:00:00,0.0
2022-01-01 18:05:00,0.0
2022-01-01 18:10:00,0.0
2022-01-01 18:15:00,0.0
2022-01-01 18:20:00,0.0
2022-01-01 18:25:00,0.0
2022-01-01 18:30:00,0.0
2022-01-01 18:35:00,0.0
2022-01-01 18:40:00,0.0
2022-01-01 18:45:00,0.0
2022-01-01 18:50:00,0.0
2022-01-01 18:55:00,0.0
2022-01-01 19:00:00,0.0
2022-01-01 19:05:00,0.0
2022-01-01 19:10:00,0.0
2022-01-01 19:15:00,0.0
2022-01-01 19:20:00,0.0
2022-01-01 19:25:00,0.0
2022-01-01 19:30:00,0.0
2022-01-01 19:35:00,0.0
2022-01-01 19:40:00,0.0
2022-01-01 19:45:00,0.0
2022-01-01 19:50:00,0.0
2022-01-01 19:55:00,0.0
2022-01-01 20:00:00,0.0
2022-01-01 20:05:00,0.0
2022-01-01 20:10:00,0.0
2022-01-01 20:15:00,0.0
2022-01-01 20:20:00,0.0
2022-01-01 20:25:00,0.0
2022-01-01 20:30:00,0.0
2022-01-01 20:35:00,0.0
2022-01-01 20:40:00,0.0
2022-01-01 20:45:00,0.0
2022-01-01 20:50:00,0.0
2022-01-01 20:55:00,0.0
2022-01-01 21:00:00,0.0
2022-01-01 21:05:00,0.0
2022-01-01 21:10:00,0.0
2022-01-01 21:15:00,0.0
2022-01-01 21:20:00,0.0
2022-01-01 21:25:00,0.0
2022-01-01 21:30:00,0.0
2022-01-01 21:35:00,0.0
2022-01-01 21:40:00,0.0
2022-01-01 21:45:00,0.0
2022-01-01 21:50:00,0.0
2022-01-01 21:55:00,0.0
2022-01-01 22:00:00,0.0
2022-01-01 22:05:00,0.0
2022-01-01 22:10:00,0.0
2022-01-01 22:15:00,0.0
2022-01-01 22:20:00,0.0
2022-01-01 22:25:00,0.0
2022-01-01 22:30:00,0.0
2022-01-01 22:35:00,0.0
2022-01-01 22:40:00,0.0
2022-01-01 22:45:00,0.0
2022-01-01 22:50:00,0.0
2022-01-01 22:55:00,0.0
2022-01-01 23:00:00,0.0
2022-01-01 23:05:00,0.0
2022-01-01 23:10:00,0.0
2022-01-01 23:15:00,0.0
2022-01-01 23:20:00,0.0
2022-01-01 23:25:00,0.0
2022-01-01 23:30:00,0.0
